sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_name,analysis_job_id,video_filename,recorded_at
56,350,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,51.55,1031,0.8622,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
57,356,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,51.7,1034,0.7781,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
58,360,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,52.05,1041,0.8668,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
59,374,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,53.2,1064,0.9203,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
60,371,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,53.3,1066,0.8884,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
61,800019,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,54.0,1080,0.6021,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
62,386,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,54.7,1094,0.8786,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
63,800021,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,55.2,1104,0.3607,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
64,387,car,kelas 2 mobil,pickup_micro_delivery,pickup / micro truck / delivery vehicle,4,Pickup / micro truck / delivery,Kelas 2 Mobil,1,Default Line,opposite,55.3,1106,0.6439,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
65,800024,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,57.6,1152,0.6566,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
66,411,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,normal,57.65,1153,0.7287,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
67,407,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,57.7,1154,0.6508,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
68,800022,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,58.35,1167,0.1327,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
69,422,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,59.6,1192,0.6916,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
70,800023,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,59.85,1197,0.3291,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
71,426,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,60.0,1200,0.8875,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
72,431,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,61.35,1227,0.8947,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
73,800025,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,61.95,1239,0.3791,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
74,434,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,62.4,1248,0.5272,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
75,448,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,62.9,1258,0.8755,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
76,456,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,63.0,1260,0.7706,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
77,800026,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,63.3,1266,0.2957,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
78,461,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,63.95,1279,0.8512,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
79,450,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,64.55,1291,0.8816,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
80,468,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,65.05,1301,0.6233,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
81,475,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,67.05,1341,0.9131,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
82,480,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,67.15,1343,0.6985,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
83,490,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,68.0,1360,0.5946,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
84,484,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,68.05,1361,0.5678,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
85,800028,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,68.85,1377,0.6252,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
86,504,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,70.5,1410,0.7655,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
87,510,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,71.05,1421,0.8774,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
88,522,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,71.35,1427,0.866,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
89,531,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,72.75,1455,0.8508,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
90,538,truck,kelas 4 pickup,pickup_micro_delivery,pickup / micro truck / delivery vehicle,4,Pickup / micro truck / delivery,Kelas 4 Pickup,1,Default Line,opposite,72.8,1456,0.4477,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
91,546,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,72.8,1456,0.8941,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
92,551,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,73.55,1471,0.5858,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
93,800030,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,73.65,1473,0.2744,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
94,542,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,74.15,1483,0.7257,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
95,550,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,75.0,1500,0.5191,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
96,573,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,75.25,1505,0.7872,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
97,544,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,75.4,1508,0.8759,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
98,800033,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,77.7,1554,0.5455,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
99,601,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,78.2,1564,0.8805,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
100,602,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,79.25,1585,0.8877,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
101,613,bus,kelas 5 bus,small_bus,small bus,5a,Small bus,Kelas 5 Bus,1,Default Line,opposite,79.65,1593,0.4258,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
102,800032,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,opposite,79.8,1596,0.2637,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
103,641,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,81.05,1621,0.8505,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
104,628,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,81.1,1622,0.8607,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
105,618,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,81.35,1627,0.8852,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
106,638,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,81.9,1638,0.8888,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
107,649,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,82.75,1655,0.8638,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
108,652,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,83.1,1662,0.89,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
109,657,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,83.2,1664,0.6488,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
110,670,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,84.55,1691,0.8659,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
111,660,car,kelas 3 angkot,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 3 Angkot,1,Default Line,opposite,84.9,1698,0.8251,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
112,676,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,84.95,1699,0.8768,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
113,688,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,85.7,1714,0.8302,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
114,800036,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,86.1,1722,0.504,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
115,684,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,86.15,1723,0.8926,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
116,691,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,86.55,1731,0.8944,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
117,800037,motorcycle,motorcycle,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,motorcycle,1,Default Line,normal,86.55,1731,0.5311,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
118,712,truck,kelas 6 trukkecil,medium_truck_2_axle,medium 2-axle truck,6b,Medium 2-axle truck,Kelas 6 TrukKecil,1,Default Line,opposite,87.95,1759,0.9039,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
119,706,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,88.1,1762,0.8863,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
120,734,car,kelas 2 mobil,medium_passenger,medium passenger transport,3,Medium passenger vehicle,Kelas 2 Mobil,1,Default Line,opposite,89.75,1795,0.8471,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
121,747,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,90.4,1808,0.8903,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
122,742,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,90.55,1811,0.6077,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
123,730,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,90.65,1813,0.8478,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
124,748,motorcycle,kelas 1 motor,motorcycle_three_wheeler,motorcycle,1,Motorcycle / 3-wheel vehicle,Kelas 1 Motor,1,Default Line,opposite,91.2,1824,0.8693,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
125,763,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,92.95,1859,0.8949,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
126,765,car,kelas 2 mobil,passenger_car,"car (sedan, jeep, station wagon)",2,Sedan / jeep / station wagon,Kelas 2 Mobil,1,Default Line,opposite,93.35,1867,0.5185,213fde23-3225-4fb2-ae05-9484de255623,d23f44a5-98f8-4a59-8550-b323f4ea8a30,Default Site,1a10599c-8d2b-4752-8014-5626b3232047,bandung7.mp4,2026-06-09T18:30:00+07:00
