sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
7434,137698,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2487.563,49755,0.8073,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7435,137615,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2487.713,49758,0.8293,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7436,137605,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,2488.3629,49771,0.8969,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7437,137530,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2488.5129,49774,0.8111,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7438,137729,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2488.5629,49775,0.633,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7439,137751,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2488.7129,49778,0.8364,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7440,137754,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2488.8629,49781,0.8896,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7441,137790,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,2489.7128,49798,0.6785,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7442,137751,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2489.8628,49801,0.7887,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7443,137754,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,2490.1628,49807,0.7371,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
7444,137605,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,2490.5128,49814,0.9186,c9ac499d-8fdb-4a25-b0fa-e154076fb3e3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,b7ee3b60-b60c-4016-9cba-73f1fe41343e,ch01_00000000132000000.mp4,
