sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
383,11210,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,227.2335,4545,0.8755,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
384,11304,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,227.7835,4556,0.8557,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
385,11333,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,228.5334,4571,0.9294,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
386,11403,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,229.3833,4588,0.7774,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
387,11446,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,229.4333,4589,0.8778,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
388,11446,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,230.0333,4601,0.7362,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
389,11403,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,230.2833,4606,0.7837,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
390,11556,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,231.4832,4630,0.8058,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
391,11597,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,232.4331,4649,0.5687,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
392,11597,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,233.3331,4667,0.8953,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
393,11804,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,237.7327,4755,0.7026,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
394,11961,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,239.4826,4790,0.655,a01ef9d5-2945-4bc9-86b9-f4ab7cce3438,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,60c9b0cf-1f1e-4ba0-b5b2-fd5213e1cd0e,ch01_00000000148000000.mp4,
