sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
2954,69019,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1103.8369,22078,0.8475,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2955,68971,truck,4pickupmicro,4PickupMicro,Pickup / Micro Truck,4,Pickup / micro truck / delivery,4PickupMicro,1,Line 1,normal,1103.9869,22081,0.8621,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2956,68922,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1104.0368,22082,0.6012,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2957,69069,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1104.3868,22089,0.7733,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2958,69019,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1104.7368,22096,0.8627,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2959,69069,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1105.1868,22105,0.87,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2960,69110,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1105.3368,22108,0.8242,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2961,69158,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1106.1367,22124,0.8895,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2962,69110,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1106.1867,22125,0.8619,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2963,69174,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1106.5867,22133,0.8768,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2964,69158,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1106.8367,22138,0.8237,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2965,69196,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,opposite,1107.0867,22143,0.932,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2966,69144,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,1107.1367,22144,0.7527,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2967,69174,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1107.6866,22155,0.8223,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2968,69272,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1107.8866,22159,0.8706,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2969,69196,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,opposite,1107.9866,22161,0.911,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2970,69304,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1108.6366,22174,0.7681,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2971,69272,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1108.7366,22176,0.682,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2972,69254,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,1108.8866,22179,0.8919,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2973,69304,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,1109.4865,22191,0.7262,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2974,69357,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,1109.4865,22191,0.8796,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
2975,69388,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,1109.7365,22196,0.5497,bcb4d8c7-4aed-4e4e-833e-2b4f58068251,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,afd7facb-35bc-4467-bcd2-d4cf0fe922a9,ch01_00000000145000000.mp4,
