sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
27,43,car,3ang_umum,3ang_umum,Public Transportation (Angkot),3,Medium passenger vehicle,3Ang_umum,2,Line 2,opposite,8.2493,165,0.8275,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
28,206,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,9.2492,185,0.3525,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
29,224,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,9.2992,186,0.8114,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
30,251,truck,6tr_2sumbu,6TR_2sumbu,2-Axle Truck (Jumbo),6,2-Axle Truck,6TR_2sumbu,1,Line 1,opposite,9.9492,199,0.942,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
31,67,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,10.0992,202,0.7441,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
32,354,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,10.7991,216,0.8166,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
33,355,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,10.9491,219,0.8458,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
34,325,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,opposite,10.9991,220,0.9357,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
35,420,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,11.0491,221,0.7409,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
36,251,truck,6tr_2sumbu,6TR_2sumbu,2-Axle Truck (Jumbo),6,2-Axle Truck,6TR_2sumbu,2,Line 2,opposite,11.1991,224,0.8579,68f07a50-7b25-47db-96b8-263fcf33b8a3,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,4f43699e-717f-4391-a375-4cd67a74805e,ch01_00000000134000000.mp4,
